month,city_ascii,year,total_cases,confirmed_cases,city_ascii,lat,lng,admin_ascii,population,population_proper
9,el tambo,2009,1,1,el tambo,1.4078,-77.3922,narino,,
3,el tambo,2010,20,11,el tambo,1.4078,-77.3922,narino,,
1,el tambo,2010,1,0,el tambo,1.4078,-77.3922,narino,,
2,el tambo,2010,5,4,el tambo,1.4078,-77.3922,narino,,
9,el tambo,2010,1,1,el tambo,1.4078,-77.3922,narino,,
10,el tambo,2010,1,0,el tambo,1.4078,-77.3922,narino,,
4,el tambo,2012,1,0,el tambo,1.4078,-77.3922,narino,,
2,el tambo,2013,2,1,el tambo,1.4078,-77.3922,narino,,
5,el tambo,2013,3,3,el tambo,1.4078,-77.3922,narino,,
9,el tambo,2013,4,4,el tambo,1.4078,-77.3922,narino,,
1,el tambo,2013,1,1,el tambo,1.4078,-77.3922,narino,,
4,el tambo,2013,2,2,el tambo,1.4078,-77.3922,narino,,
8,el tambo,2013,2,1,el tambo,1.4078,-77.3922,narino,,
10,el tambo,2013,2,1,el tambo,1.4078,-77.3922,narino,,
7,el tambo,2013,3,3,el tambo,1.4078,-77.3922,narino,,
6,el tambo,2013,2,2,el tambo,1.4078,-77.3922,narino,,
3,el tambo,2013,1,0,el tambo,1.4078,-77.3922,narino,,
12,el tambo,2014,1,1,el tambo,1.4078,-77.3922,narino,,
3,el tambo,2014,1,1,el tambo,1.4078,-77.3922,narino,,
5,el tambo,2014,1,1,el tambo,1.4078,-77.3922,narino,,
9,el tambo,2015,1,0,el tambo,1.4078,-77.3922,narino,,
7,el tambo,2015,1,0,el tambo,1.4078,-77.3922,narino,,
12,el tambo,2016,1,1,el tambo,1.4078,-77.3922,narino,,
3,el tambo,2016,2,1,el tambo,1.4078,-77.3922,narino,,
6,el tambo,2016,2,0,el tambo,1.4078,-77.3922,narino,,
8,el tambo,2016,2,1,el tambo,1.4078,-77.3922,narino,,
1,el tambo,2016,1,1,el tambo,1.4078,-77.3922,narino,,
5,el tambo,2016,2,0,el tambo,1.4078,-77.3922,narino,,
7,el tambo,2016,1,0,el tambo,1.4078,-77.3922,narino,,
10,el tambo,2016,1,0,el tambo,1.4078,-77.3922,narino,,
12,el tambo,2017,1,0,el tambo,1.4078,-77.3922,narino,,
8,el tarra,2007,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
1,el tarra,2007,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
2,el tarra,2007,4,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
5,el tarra,2007,2,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
12,el tarra,2008,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
9,el tarra,2008,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
9,el tarra,2009,2,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
1,el tarra,2009,1,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
7,el tarra,2009,8,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
8,el tarra,2009,12,5,el tarra,8.5756,-73.0944,norte de santander,10957,10957
10,el tarra,2009,2,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
6,el tarra,2009,5,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
3,el tarra,2009,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
11,el tarra,2009,2,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
12,el tarra,2009,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
4,el tarra,2010,9,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
9,el tarra,2010,2,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
6,el tarra,2010,6,2,el tarra,8.5756,-73.0944,norte de santander,10957,10957
3,el tarra,2010,4,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
8,el tarra,2010,4,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
5,el tarra,2010,4,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
7,el tarra,2010,4,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
1,el tarra,2010,2,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
12,el tarra,2010,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
10,el tarra,2010,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
2,el tarra,2010,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
8,el tarra,2011,3,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
11,el tarra,2011,10,9,el tarra,8.5756,-73.0944,norte de santander,10957,10957
10,el tarra,2011,5,4,el tarra,8.5756,-73.0944,norte de santander,10957,10957
12,el tarra,2011,3,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
4,el tarra,2011,1,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
2,el tarra,2011,3,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
3,el tarra,2011,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
3,el tarra,2012,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
11,el tarra,2012,2,2,el tarra,8.5756,-73.0944,norte de santander,10957,10957
4,el tarra,2012,2,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
2,el tarra,2012,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
6,el tarra,2012,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
7,el tarra,2012,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
1,el tarra,2012,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
11,el tarra,2013,1,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
6,el tarra,2013,2,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
8,el tarra,2013,1,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
10,el tarra,2013,3,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
7,el tarra,2013,2,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
5,el tarra,2013,1,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
4,el tarra,2013,3,2,el tarra,8.5756,-73.0944,norte de santander,10957,10957
1,el tarra,2013,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
12,el tarra,2013,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
3,el tarra,2014,16,8,el tarra,8.5756,-73.0944,norte de santander,10957,10957
8,el tarra,2014,10,6,el tarra,8.5756,-73.0944,norte de santander,10957,10957
9,el tarra,2014,14,8,el tarra,8.5756,-73.0944,norte de santander,10957,10957
11,el tarra,2014,3,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
5,el tarra,2014,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
10,el tarra,2014,16,5,el tarra,8.5756,-73.0944,norte de santander,10957,10957
7,el tarra,2014,4,2,el tarra,8.5756,-73.0944,norte de santander,10957,10957
2,el tarra,2014,3,3,el tarra,8.5756,-73.0944,norte de santander,10957,10957
6,el tarra,2014,2,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
12,el tarra,2014,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
1,el tarra,2014,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
8,el tarra,2015,4,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
7,el tarra,2015,1,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
5,el tarra,2015,2,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
12,el tarra,2015,2,2,el tarra,8.5756,-73.0944,norte de santander,10957,10957
11,el tarra,2015,3,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
3,el tarra,2015,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
2,el tarra,2016,2,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
1,el tarra,2016,2,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
9,el tarra,2016,4,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
10,el tarra,2016,5,2,el tarra,8.5756,-73.0944,norte de santander,10957,10957
12,el tarra,2016,6,5,el tarra,8.5756,-73.0944,norte de santander,10957,10957
8,el tarra,2016,7,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
11,el tarra,2016,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
4,el tarra,2016,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
11,el tarra,2017,8,3,el tarra,8.5756,-73.0944,norte de santander,10957,10957
9,el tarra,2017,4,3,el tarra,8.5756,-73.0944,norte de santander,10957,10957
1,el tarra,2017,5,4,el tarra,8.5756,-73.0944,norte de santander,10957,10957
4,el tarra,2017,1,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
6,el tarra,2017,4,2,el tarra,8.5756,-73.0944,norte de santander,10957,10957
2,el tarra,2017,5,4,el tarra,8.5756,-73.0944,norte de santander,10957,10957
10,el tarra,2017,4,3,el tarra,8.5756,-73.0944,norte de santander,10957,10957
8,el tarra,2017,2,1,el tarra,8.5756,-73.0944,norte de santander,10957,10957
5,el tarra,2017,4,3,el tarra,8.5756,-73.0944,norte de santander,10957,10957
3,el tarra,2017,2,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
12,el tarra,2017,1,0,el tarra,8.5756,-73.0944,norte de santander,10957,10957
12,el zulia,2007,19,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
11,el zulia,2007,10,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
10,el zulia,2007,12,4,el zulia,7.9325,-72.6025,norte de santander,23921,23921
1,el zulia,2007,6,3,el zulia,7.9325,-72.6025,norte de santander,23921,23921
9,el zulia,2007,7,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
5,el zulia,2007,11,7,el zulia,7.9325,-72.6025,norte de santander,23921,23921
4,el zulia,2007,13,6,el zulia,7.9325,-72.6025,norte de santander,23921,23921
3,el zulia,2007,8,5,el zulia,7.9325,-72.6025,norte de santander,23921,23921
7,el zulia,2007,9,3,el zulia,7.9325,-72.6025,norte de santander,23921,23921
2,el zulia,2007,10,4,el zulia,7.9325,-72.6025,norte de santander,23921,23921
6,el zulia,2007,10,3,el zulia,7.9325,-72.6025,norte de santander,23921,23921
8,el zulia,2007,3,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
9,el zulia,2008,7,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
2,el zulia,2008,6,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
3,el zulia,2008,10,6,el zulia,7.9325,-72.6025,norte de santander,23921,23921
12,el zulia,2008,8,1,el zulia,7.9325,-72.6025,norte de santander,23921,23921
1,el zulia,2008,10,5,el zulia,7.9325,-72.6025,norte de santander,23921,23921
7,el zulia,2008,8,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
6,el zulia,2008,18,3,el zulia,7.9325,-72.6025,norte de santander,23921,23921
11,el zulia,2008,9,4,el zulia,7.9325,-72.6025,norte de santander,23921,23921
4,el zulia,2008,8,5,el zulia,7.9325,-72.6025,norte de santander,23921,23921
5,el zulia,2008,12,5,el zulia,7.9325,-72.6025,norte de santander,23921,23921
,el zulia,2008,1,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
10,el zulia,2008,11,5,el zulia,7.9325,-72.6025,norte de santander,23921,23921
8,el zulia,2008,5,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
3,el zulia,2009,18,6,el zulia,7.9325,-72.6025,norte de santander,23921,23921
12,el zulia,2009,9,7,el zulia,7.9325,-72.6025,norte de santander,23921,23921
5,el zulia,2009,9,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
1,el zulia,2009,7,4,el zulia,7.9325,-72.6025,norte de santander,23921,23921
2,el zulia,2009,6,3,el zulia,7.9325,-72.6025,norte de santander,23921,23921
10,el zulia,2009,11,7,el zulia,7.9325,-72.6025,norte de santander,23921,23921
11,el zulia,2009,14,12,el zulia,7.9325,-72.6025,norte de santander,23921,23921
4,el zulia,2009,5,1,el zulia,7.9325,-72.6025,norte de santander,23921,23921
9,el zulia,2009,10,3,el zulia,7.9325,-72.6025,norte de santander,23921,23921
7,el zulia,2009,9,4,el zulia,7.9325,-72.6025,norte de santander,23921,23921
6,el zulia,2009,4,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
8,el zulia,2009,9,4,el zulia,7.9325,-72.6025,norte de santander,23921,23921
3,el zulia,2010,16,10,el zulia,7.9325,-72.6025,norte de santander,23921,23921
11,el zulia,2010,11,4,el zulia,7.9325,-72.6025,norte de santander,23921,23921
7,el zulia,2010,13,3,el zulia,7.9325,-72.6025,norte de santander,23921,23921
6,el zulia,2010,7,3,el zulia,7.9325,-72.6025,norte de santander,23921,23921
4,el zulia,2010,22,7,el zulia,7.9325,-72.6025,norte de santander,23921,23921
5,el zulia,2010,27,13,el zulia,7.9325,-72.6025,norte de santander,23921,23921
2,el zulia,2010,36,18,el zulia,7.9325,-72.6025,norte de santander,23921,23921
12,el zulia,2010,14,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
10,el zulia,2010,10,3,el zulia,7.9325,-72.6025,norte de santander,23921,23921
1,el zulia,2010,16,13,el zulia,7.9325,-72.6025,norte de santander,23921,23921
9,el zulia,2010,18,4,el zulia,7.9325,-72.6025,norte de santander,23921,23921
8,el zulia,2010,20,9,el zulia,7.9325,-72.6025,norte de santander,23921,23921
8,el zulia,2011,8,1,el zulia,7.9325,-72.6025,norte de santander,23921,23921
11,el zulia,2011,5,1,el zulia,7.9325,-72.6025,norte de santander,23921,23921
9,el zulia,2011,9,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
10,el zulia,2011,3,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
6,el zulia,2011,7,1,el zulia,7.9325,-72.6025,norte de santander,23921,23921
1,el zulia,2011,18,7,el zulia,7.9325,-72.6025,norte de santander,23921,23921
3,el zulia,2011,7,3,el zulia,7.9325,-72.6025,norte de santander,23921,23921
12,el zulia,2011,2,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
5,el zulia,2011,10,7,el zulia,7.9325,-72.6025,norte de santander,23921,23921
2,el zulia,2011,4,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
7,el zulia,2011,7,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
3,el zulia,2012,10,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
5,el zulia,2012,24,8,el zulia,7.9325,-72.6025,norte de santander,23921,23921
4,el zulia,2012,18,4,el zulia,7.9325,-72.6025,norte de santander,23921,23921
6,el zulia,2012,16,5,el zulia,7.9325,-72.6025,norte de santander,23921,23921
2,el zulia,2012,8,5,el zulia,7.9325,-72.6025,norte de santander,23921,23921
1,el zulia,2012,8,3,el zulia,7.9325,-72.6025,norte de santander,23921,23921
7,el zulia,2012,8,3,el zulia,7.9325,-72.6025,norte de santander,23921,23921
11,el zulia,2012,8,1,el zulia,7.9325,-72.6025,norte de santander,23921,23921
8,el zulia,2012,5,1,el zulia,7.9325,-72.6025,norte de santander,23921,23921
9,el zulia,2012,3,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
10,el zulia,2012,6,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
12,el zulia,2012,4,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
6,el zulia,2013,7,3,el zulia,7.9325,-72.6025,norte de santander,23921,23921
5,el zulia,2013,19,4,el zulia,7.9325,-72.6025,norte de santander,23921,23921
12,el zulia,2013,18,6,el zulia,7.9325,-72.6025,norte de santander,23921,23921
3,el zulia,2013,13,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
8,el zulia,2013,12,3,el zulia,7.9325,-72.6025,norte de santander,23921,23921
2,el zulia,2013,14,5,el zulia,7.9325,-72.6025,norte de santander,23921,23921
4,el zulia,2013,23,6,el zulia,7.9325,-72.6025,norte de santander,23921,23921
7,el zulia,2013,10,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
9,el zulia,2013,13,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
1,el zulia,2013,12,1,el zulia,7.9325,-72.6025,norte de santander,23921,23921
10,el zulia,2013,10,5,el zulia,7.9325,-72.6025,norte de santander,23921,23921
11,el zulia,2013,7,3,el zulia,7.9325,-72.6025,norte de santander,23921,23921
4,el zulia,2014,14,6,el zulia,7.9325,-72.6025,norte de santander,23921,23921
1,el zulia,2014,21,15,el zulia,7.9325,-72.6025,norte de santander,23921,23921
11,el zulia,2014,12,7,el zulia,7.9325,-72.6025,norte de santander,23921,23921
7,el zulia,2014,24,9,el zulia,7.9325,-72.6025,norte de santander,23921,23921
2,el zulia,2014,32,7,el zulia,7.9325,-72.6025,norte de santander,23921,23921
6,el zulia,2014,20,7,el zulia,7.9325,-72.6025,norte de santander,23921,23921
10,el zulia,2014,18,7,el zulia,7.9325,-72.6025,norte de santander,23921,23921
3,el zulia,2014,14,6,el zulia,7.9325,-72.6025,norte de santander,23921,23921
,el zulia,2014,3,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
8,el zulia,2014,7,4,el zulia,7.9325,-72.6025,norte de santander,23921,23921
5,el zulia,2014,15,9,el zulia,7.9325,-72.6025,norte de santander,23921,23921
12,el zulia,2014,13,1,el zulia,7.9325,-72.6025,norte de santander,23921,23921
9,el zulia,2014,9,8,el zulia,7.9325,-72.6025,norte de santander,23921,23921
9,el zulia,2015,29,24,el zulia,7.9325,-72.6025,norte de santander,23921,23921
3,el zulia,2015,8,4,el zulia,7.9325,-72.6025,norte de santander,23921,23921
6,el zulia,2015,29,22,el zulia,7.9325,-72.6025,norte de santander,23921,23921
7,el zulia,2015,25,19,el zulia,7.9325,-72.6025,norte de santander,23921,23921
8,el zulia,2015,30,23,el zulia,7.9325,-72.6025,norte de santander,23921,23921
5,el zulia,2015,12,8,el zulia,7.9325,-72.6025,norte de santander,23921,23921
11,el zulia,2015,24,9,el zulia,7.9325,-72.6025,norte de santander,23921,23921
4,el zulia,2015,13,7,el zulia,7.9325,-72.6025,norte de santander,23921,23921
10,el zulia,2015,14,9,el zulia,7.9325,-72.6025,norte de santander,23921,23921
12,el zulia,2015,18,10,el zulia,7.9325,-72.6025,norte de santander,23921,23921
2,el zulia,2015,3,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
1,el zulia,2015,3,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
1,el zulia,2016,16,9,el zulia,7.9325,-72.6025,norte de santander,23921,23921
12,el zulia,2016,4,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
2,el zulia,2016,10,2,el zulia,7.9325,-72.6025,norte de santander,23921,23921
4,el zulia,2016,7,1,el zulia,7.9325,-72.6025,norte de santander,23921,23921
8,el zulia,2016,6,1,el zulia,7.9325,-72.6025,norte de santander,23921,23921
3,el zulia,2016,9,3,el zulia,7.9325,-72.6025,norte de santander,23921,23921
11,el zulia,2016,1,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
5,el zulia,2016,8,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
6,el zulia,2016,1,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
9,el zulia,2016,3,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
10,el zulia,2016,3,1,el zulia,7.9325,-72.6025,norte de santander,23921,23921
5,el zulia,2017,8,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
12,el zulia,2017,3,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
10,el zulia,2017,1,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
2,el zulia,2017,2,1,el zulia,7.9325,-72.6025,norte de santander,23921,23921
4,el zulia,2017,5,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
3,el zulia,2017,1,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
8,el zulia,2017,1,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
9,el zulia,2017,1,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
6,el zulia,2017,3,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
11,el zulia,2017,1,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
1,el zulia,2017,2,0,el zulia,7.9325,-72.6025,norte de santander,23921,23921
2,elias,2007,8,0,elias,2.0136,-75.9397,huila,,
3,elias,2007,3,0,elias,2.0136,-75.9397,huila,,
12,elias,2008,1,1,elias,2.0136,-75.9397,huila,,
4,elias,2009,1,1,elias,2.0136,-75.9397,huila,,
10,elias,2010,1,1,elias,2.0136,-75.9397,huila,,
7,elias,2010,3,1,elias,2.0136,-75.9397,huila,,
3,elias,2010,4,2,elias,2.0136,-75.9397,huila,,
9,elias,2010,2,1,elias,2.0136,-75.9397,huila,,
2,elias,2010,1,0,elias,2.0136,-75.9397,huila,,
5,elias,2010,1,0,elias,2.0136,-75.9397,huila,,
4,elias,2010,1,0,elias,2.0136,-75.9397,huila,,
8,elias,2010,1,0,elias,2.0136,-75.9397,huila,,
3,elias,2011,1,0,elias,2.0136,-75.9397,huila,,
5,elias,2011,1,0,elias,2.0136,-75.9397,huila,,
12,elias,2011,1,0,elias,2.0136,-75.9397,huila,,
1,elias,2011,1,0,elias,2.0136,-75.9397,huila,,
10,elias,2011,1,0,elias,2.0136,-75.9397,huila,,
7,elias,2012,9,4,elias,2.0136,-75.9397,huila,,
8,elias,2012,1,0,elias,2.0136,-75.9397,huila,,
6,elias,2012,2,0,elias,2.0136,-75.9397,huila,,
4,elias,2012,3,1,elias,2.0136,-75.9397,huila,,
10,elias,2012,2,0,elias,2.0136,-75.9397,huila,,
9,elias,2012,1,0,elias,2.0136,-75.9397,huila,,
11,elias,2012,1,1,elias,2.0136,-75.9397,huila,,
12,elias,2013,1,1,elias,2.0136,-75.9397,huila,,
2,elias,2013,1,0,elias,2.0136,-75.9397,huila,,
7,elias,2014,5,0,elias,2.0136,-75.9397,huila,,
4,elias,2014,3,1,elias,2.0136,-75.9397,huila,,
3,elias,2014,1,0,elias,2.0136,-75.9397,huila,,
5,elias,2014,2,0,elias,2.0136,-75.9397,huila,,
2,elias,2014,1,1,elias,2.0136,-75.9397,huila,,
8,elias,2014,1,0,elias,2.0136,-75.9397,huila,,
4,elias,2015,16,5,elias,2.0136,-75.9397,huila,,
7,elias,2015,25,12,elias,2.0136,-75.9397,huila,,
9,elias,2015,10,4,elias,2.0136,-75.9397,huila,,
3,elias,2015,7,3,elias,2.0136,-75.9397,huila,,
8,elias,2015,10,4,elias,2.0136,-75.9397,huila,,
6,elias,2015,11,4,elias,2.0136,-75.9397,huila,,
5,elias,2015,10,0,elias,2.0136,-75.9397,huila,,
10,elias,2015,3,0,elias,2.0136,-75.9397,huila,,
11,elias,2015,2,0,elias,2.0136,-75.9397,huila,,
2,elias,2015,3,0,elias,2.0136,-75.9397,huila,,
3,elias,2016,3,0,elias,2.0136,-75.9397,huila,,
1,elias,2016,5,1,elias,2.0136,-75.9397,huila,,
9,elias,2016,4,0,elias,2.0136,-75.9397,huila,,
2,elias,2016,3,0,elias,2.0136,-75.9397,huila,,
11,elias,2016,2,0,elias,2.0136,-75.9397,huila,,
10,elias,2016,1,0,elias,2.0136,-75.9397,huila,,
8,elias,2016,1,0,elias,2.0136,-75.9397,huila,,
5,elias,2016,1,0,elias,2.0136,-75.9397,huila,,
11,elias,2017,1,0,elias,2.0136,-75.9397,huila,,
1,elias,2017,1,1,elias,2.0136,-75.9397,huila,,
10,encino,2008,1,1,encino,6.1378,-73.0981,santander,2497,2497
7,encino,2009,1,1,encino,6.1378,-73.0981,santander,2497,2497
5,encino,2010,1,0,encino,6.1378,-73.0981,santander,2497,2497
